,0,1,2,3,4
0,0.689005132254244,0.22641136991709435,0.06099486774575602,0.017173312277931306,0.006415317804974338
1,0.2722086389568052,0.4872317305080141,0.18975821787557728,0.03667481662591687,0.014126596033686498
2,0.09745030250648228,0.2882454624027658,0.4405790838375108,0.13418323249783923,0.0395419187554019
3,0.041916167664670656,0.11423307231690465,0.308152924919392,0.38277291570704747,0.15292491939198527
4,0.04059040590405904,0.061254612546125464,0.14391143911439114,0.25018450184501845,0.5040590405904058
