,0,1,2,3,4
0,0.6858093602404466,0.2001932159725204,0.07009446114212108,0.02458136539287248,0.019321597252039503
1,0.2885509083227714,0.41740599915504856,0.19412758766370933,0.06316011829319815,0.036755386565272496
2,0.14205669083717865,0.2643375082399473,0.3770599868160844,0.14238628872775214,0.07415952537903757
3,0.0950337216431637,0.12691600245248313,0.2857142857142857,0.29307173513182094,0.19926425505824646
4,0.06815578465063,0.07846506300114547,0.11282932416953036,0.22050400916380297,0.5200458190148912
